local,visitor,period,time,player,action,side,score_home,score_away
U18 Dolomiti Energia Trento,U18 Next Gen Team Belgrade,1er Cuarto,07:41,"PRATO, IVAN",Assist (1),U18 Next Gen Team Belgrade,,
U18 Dolomiti Energia Trento,U18 Next Gen Team Belgrade,1er Cuarto,07:44,"DEFOUNDOUX, SACHA",Three Pointer (1/1 - 3 pt),U18 Next Gen Team Belgrade,5,8
U18 Dolomiti Energia Trento,U18 Next Gen Team Belgrade,1er Cuarto,08:03,"HASSAN, PATRICK",Assist (1),U18 Dolomiti Energia Trento,,
U18 Dolomiti Energia Trento,U18 Next Gen Team Belgrade,1er Cuarto,08:05,"PLACINSCHI, CESARE",Two Pointer (1/1 - 2 pt),U18 Dolomiti Energia Trento,5,5
U18 Dolomiti Energia Trento,U18 Next Gen Team Belgrade,1er Cuarto,08:24,"TOWO-NANSI, AARON",Assist (1),U18 Next Gen Team Belgrade,,
U18 Dolomiti Energia Trento,U18 Next Gen Team Belgrade,1er Cuarto,08:26,"BOTTELLI, FEDERICO",Three Pointer (1/1 - 3 pt),U18 Next Gen Team Belgrade,3,5
U18 Dolomiti Energia Trento,U18 Next Gen Team Belgrade,1er Cuarto,08:50,"NIANG, CHEICKH",Assist (1),U18 Dolomiti Energia Trento,,
U18 Dolomiti Energia Trento,U18 Next Gen Team Belgrade,1er Cuarto,08:52,"HASSAN, PATRICK",Three Pointer (1/1 - 3 pt),U18 Dolomiti Energia Trento,3,2
U18 Dolomiti Energia Trento,U18 Next Gen Team Belgrade,1er Cuarto,09:14,"TOMANN, KAUR",Free Throw In (2/2 - 2 pt),U18 Next Gen Team Belgrade,0,2
U18 Dolomiti Energia Trento,U18 Next Gen Team Belgrade,1er Cuarto,09:14,"TOMANN, KAUR",Free Throw In (1/1 - 1 pt),U18 Next Gen Team Belgrade,0,1
U18 Dolomiti Energia Trento,U18 Next Gen Team Belgrade,1er Cuarto,09:14,"TOMANN, KAUR",Foul Drawn (1),U18 Next Gen Team Belgrade,,
U18 Dolomiti Energia Trento,U18 Next Gen Team Belgrade,1er Cuarto,09:14,"ZANELLA, DIEGO",Foul (2),U18 Dolomiti Energia Trento,,
U18 Dolomiti Energia Trento,U18 Next Gen Team Belgrade,1er Cuarto,09:24,"TOWO-NANSI, AARON",Foul Drawn (1),U18 Next Gen Team Belgrade,,
U18 Dolomiti Energia Trento,U18 Next Gen Team Belgrade,1er Cuarto,09:24,"ZANELLA, DIEGO",Foul (1),U18 Dolomiti Energia Trento,,
