local,visitor,period,time,player,action,side,score_home,score_away
U18 Partizan Mozzart Bet Belgrade,U18 Dolomiti Energia Trento,3er Cuarto,06:55,"JOVANOVIC, MARKO",Foul (1),U18 Partizan Mozzart Bet Belgrade,,
U18 Partizan Mozzart Bet Belgrade,U18 Dolomiti Energia Trento,3er Cuarto,06:56,"PLACINSCHI, CESARE",Def Rebound (2),U18 Dolomiti Energia Trento,,
U18 Partizan Mozzart Bet Belgrade,U18 Dolomiti Energia Trento,3er Cuarto,06:58,"DANILOVIC, UROS",Missed Three Pointer (0/3 - 4 pt),U18 Partizan Mozzart Bet Belgrade,,
U18 Partizan Mozzart Bet Belgrade,U18 Dolomiti Energia Trento,3er Cuarto,07:11,"MACHETTI, MARIO",In,U18 Dolomiti Energia Trento,,
U18 Partizan Mozzart Bet Belgrade,U18 Dolomiti Energia Trento,3er Cuarto,07:11,"NIANG, CHEICKH",Out,U18 Dolomiti Energia Trento,,
U18 Partizan Mozzart Bet Belgrade,U18 Dolomiti Energia Trento,3er Cuarto,07:11,"BOJOVIC, LUKAS NIKOLA",Foul Drawn (1),U18 Partizan Mozzart Bet Belgrade,,
U18 Partizan Mozzart Bet Belgrade,U18 Dolomiti Energia Trento,3er Cuarto,07:11,"NIANG, CHEICKH",Foul (3),U18 Dolomiti Energia Trento,,
U18 Partizan Mozzart Bet Belgrade,U18 Dolomiti Energia Trento,3er Cuarto,07:19,"HASSAN, PATRICK",Assist (4),U18 Dolomiti Energia Trento,,
U18 Partizan Mozzart Bet Belgrade,U18 Dolomiti Energia Trento,3er Cuarto,07:22,"CURBELO, VALENTIN",Two Pointer (2/3 - 5 pt),U18 Dolomiti Energia Trento,44,38
U18 Partizan Mozzart Bet Belgrade,U18 Dolomiti Energia Trento,3er Cuarto,07:29,"LUMENA, PRINCE",Def Rebound (3),U18 Dolomiti Energia Trento,,
U18 Partizan Mozzart Bet Belgrade,U18 Dolomiti Energia Trento,3er Cuarto,07:31,"DANILOVIC, UROS",Missed Two Pointer (2/5 - 4 pt),U18 Partizan Mozzart Bet Belgrade,,
U18 Partizan Mozzart Bet Belgrade,U18 Dolomiti Energia Trento,3er Cuarto,07:35,"JOVANOVIC, MARKO",Off Rebound (2),U18 Partizan Mozzart Bet Belgrade,,
U18 Partizan Mozzart Bet Belgrade,U18 Dolomiti Energia Trento,3er Cuarto,07:36,"DANILOVIC, UROS",Missed Three Pointer (0/2 - 4 pt),U18 Partizan Mozzart Bet Belgrade,,
U18 Partizan Mozzart Bet Belgrade,U18 Dolomiti Energia Trento,3er Cuarto,07:49,"HASSAN, PATRICK",Turnover (2),U18 Dolomiti Energia Trento,,
U18 Partizan Mozzart Bet Belgrade,U18 Dolomiti Energia Trento,3er Cuarto,08:08,,Time Out (1),U18 Dolomiti Energia Trento,,
U18 Partizan Mozzart Bet Belgrade,U18 Dolomiti Energia Trento,3er Cuarto,08:08,"BOJOVIC, LUKAS NIKOLA",Two Pointer (2/3 - 7 pt),U18 Partizan Mozzart Bet Belgrade,44,36
U18 Partizan Mozzart Bet Belgrade,U18 Dolomiti Energia Trento,3er Cuarto,08:10,"BOJOVIC, LUKAS NIKOLA",Def Rebound (1),U18 Partizan Mozzart Bet Belgrade,,
U18 Partizan Mozzart Bet Belgrade,U18 Dolomiti Energia Trento,3er Cuarto,08:13,"NIANG, CHEICKH",Missed Three Pointer (0/3 - 4 pt),U18 Dolomiti Energia Trento,,
U18 Partizan Mozzart Bet Belgrade,U18 Dolomiti Energia Trento,3er Cuarto,08:26,"DANILOVIC, UROS",Two Pointer (2/4 - 4 pt),U18 Partizan Mozzart Bet Belgrade,42,36
U18 Partizan Mozzart Bet Belgrade,U18 Dolomiti Energia Trento,3er Cuarto,08:39,,Off Rebound (4),U18 Partizan Mozzart Bet Belgrade,,
U18 Partizan Mozzart Bet Belgrade,U18 Dolomiti Energia Trento,3er Cuarto,08:39,"NIANG, CHEICKH",Block (1),U18 Dolomiti Energia Trento,,
U18 Partizan Mozzart Bet Belgrade,U18 Dolomiti Energia Trento,3er Cuarto,08:39,"JOVANOVIC, MARKO",Shot Rejected (1),U18 Partizan Mozzart Bet Belgrade,,
U18 Partizan Mozzart Bet Belgrade,U18 Dolomiti Energia Trento,3er Cuarto,08:39,"JOVANOVIC, MARKO",Missed Two Pointer (0/3 - 0 pt),U18 Partizan Mozzart Bet Belgrade,,
U18 Partizan Mozzart Bet Belgrade,U18 Dolomiti Energia Trento,3er Cuarto,09:04,"DANILOVIC, UROS",Def Rebound (2),U18 Partizan Mozzart Bet Belgrade,,
U18 Partizan Mozzart Bet Belgrade,U18 Dolomiti Energia Trento,3er Cuarto,09:04,"LUMENA, PRINCE",Missed Two Pointer (2/3 - 6 pt),U18 Dolomiti Energia Trento,,
U18 Partizan Mozzart Bet Belgrade,U18 Dolomiti Energia Trento,3er Cuarto,09:05,"HASSAN, PATRICK",Foul Drawn (2),U18 Dolomiti Energia Trento,,
U18 Partizan Mozzart Bet Belgrade,U18 Dolomiti Energia Trento,3er Cuarto,09:05,"MIJAILOVIC, UROS",Foul (2),U18 Partizan Mozzart Bet Belgrade,,
U18 Partizan Mozzart Bet Belgrade,U18 Dolomiti Energia Trento,3er Cuarto,09:18,"BOJOVIC, LUKAS NIKOLA",Assist (3),U18 Partizan Mozzart Bet Belgrade,,
U18 Partizan Mozzart Bet Belgrade,U18 Dolomiti Energia Trento,3er Cuarto,09:21,"SIJARIC, DARIS",Two Pointer (1/9 - 8 pt),U18 Partizan Mozzart Bet Belgrade,40,36
U18 Partizan Mozzart Bet Belgrade,U18 Dolomiti Energia Trento,3er Cuarto,09:36,"SIJARIC, DARIS",Def Rebound (2),U18 Partizan Mozzart Bet Belgrade,,
