local,visitor,period,time,player,action,side,score_home,score_away
U18 Next Gen Team Belgrade,U18 Pole France INSEP Paris,1er Cuarto,09:32,"MAHOP, MATTHYS",Def Rebound (1),U18 Pole France INSEP Paris,,
U18 Next Gen Team Belgrade,U18 Pole France INSEP Paris,1er Cuarto,09:35,"PRATO, IVAN",Missed Three Pointer (0/1 - 0 pt),U18 Next Gen Team Belgrade,,
U18 Next Gen Team Belgrade,U18 Pole France INSEP Paris,1er Cuarto,09:59,,,U18 Next Gen Team Belgrade,,
U18 Next Gen Team Belgrade,U18 Pole France INSEP Paris,2º Cuarto,00:03,"GABRIEL DES BORDES, NATEO",Missed Three Pointer (0/1 - 0 pt),U18 Pole France INSEP Paris,,
U18 Next Gen Team Belgrade,U18 Pole France INSEP Paris,2º Cuarto,00:03,"PRATO, IVAN",Foul Drawn (2),U18 Next Gen Team Belgrade,,
U18 Next Gen Team Belgrade,U18 Pole France INSEP Paris,2º Cuarto,00:03,"GABRIEL DES BORDES, NATEO",Foul (1),U18 Pole France INSEP Paris,,
U18 Next Gen Team Belgrade,U18 Pole France INSEP Paris,2º Cuarto,00:03,"GABRIEL DES BORDES, NATEO",Foul Drawn (4),U18 Pole France INSEP Paris,,
U18 Next Gen Team Belgrade,U18 Pole France INSEP Paris,2º Cuarto,00:03,"PRATO, IVAN",Foul (2),U18 Next Gen Team Belgrade,,
U18 Next Gen Team Belgrade,U18 Pole France INSEP Paris,2º Cuarto,00:03,"SOLIMAN, NATHAN",Steal (2),U18 Pole France INSEP Paris,,
U18 Next Gen Team Belgrade,U18 Pole France INSEP Paris,2º Cuarto,00:04,"TOWO-NANSI, AARON",Turnover (1),U18 Next Gen Team Belgrade,,
U18 Next Gen Team Belgrade,U18 Pole France INSEP Paris,2º Cuarto,00:24,"TOWO-NANSI, AARON",Def Rebound (2),U18 Next Gen Team Belgrade,,
U18 Next Gen Team Belgrade,U18 Pole France INSEP Paris,2º Cuarto,00:26,"ELOUMA, JUNIOR",Missed Two Pointer (0/1 - 1 pt),U18 Pole France INSEP Paris,,
U18 Next Gen Team Belgrade,U18 Pole France INSEP Paris,2º Cuarto,00:42,"NAJI, AKRAM",Turnover (2),U18 Next Gen Team Belgrade,,
U18 Next Gen Team Belgrade,U18 Pole France INSEP Paris,2º Cuarto,00:59,"TOMANN, KAUR",Def Rebound (2),U18 Next Gen Team Belgrade,,
U18 Next Gen Team Belgrade,U18 Pole France INSEP Paris,2º Cuarto,00:59,"HOUINDO, CAMERON",Missed Free Throw (0/1 - 2 pt),U18 Pole France INSEP Paris,,
U18 Next Gen Team Belgrade,U18 Pole France INSEP Paris,2º Cuarto,00:59,"GABRIEL DES BORDES, NATEO",In,U18 Pole France INSEP Paris,,
U18 Next Gen Team Belgrade,U18 Pole France INSEP Paris,2º Cuarto,00:59,"MAHOP, MATTHYS",Out,U18 Pole France INSEP Paris,,
U18 Next Gen Team Belgrade,U18 Pole France INSEP Paris,2º Cuarto,00:59,"HOUINDO, CAMERON",Foul Drawn (2),U18 Pole France INSEP Paris,,
U18 Next Gen Team Belgrade,U18 Pole France INSEP Paris,2º Cuarto,00:59,"NAJI, AKRAM",Foul (3),U18 Next Gen Team Belgrade,,
U18 Next Gen Team Belgrade,U18 Pole France INSEP Paris,2º Cuarto,00:59,"HOUINDO, CAMERON",Two Pointer (1/4 - 2 pt),U18 Pole France INSEP Paris,36,39
U18 Next Gen Team Belgrade,U18 Pole France INSEP Paris,2º Cuarto,00:59,"HOUINDO, CAMERON",Off Rebound (1),U18 Pole France INSEP Paris,,
U18 Next Gen Team Belgrade,U18 Pole France INSEP Paris,2º Cuarto,01:00,"SOLIMAN, NATHAN",Missed Two Pointer (1/2 - 5 pt),U18 Pole France INSEP Paris,,
U18 Next Gen Team Belgrade,U18 Pole France INSEP Paris,2º Cuarto,01:21,,Time Out (1),U18 Pole France INSEP Paris,,
U18 Next Gen Team Belgrade,U18 Pole France INSEP Paris,2º Cuarto,01:21,"NAJI, AKRAM",Assist (2),U18 Next Gen Team Belgrade,,
U18 Next Gen Team Belgrade,U18 Pole France INSEP Paris,2º Cuarto,01:21,"TOWO-NANSI, AARON",Two Pointer (4/5 - 19 pt),U18 Next Gen Team Belgrade,36,37
U18 Next Gen Team Belgrade,U18 Pole France INSEP Paris,2º Cuarto,01:21,"KATANOVIC, BORNA",Steal (1),U18 Next Gen Team Belgrade,,
U18 Next Gen Team Belgrade,U18 Pole France INSEP Paris,2º Cuarto,01:23,"SOLIMAN, NATHAN",Turnover (2),U18 Pole France INSEP Paris,,
U18 Next Gen Team Belgrade,U18 Pole France INSEP Paris,2º Cuarto,01:35,"KOUAKOU-HEUGUE, NOA",Def Rebound (1),U18 Pole France INSEP Paris,,
U18 Next Gen Team Belgrade,U18 Pole France INSEP Paris,2º Cuarto,01:39,"TOMANN, KAUR",Missed Three Pointer (1/2 - 3 pt),U18 Next Gen Team Belgrade,,
U18 Next Gen Team Belgrade,U18 Pole France INSEP Paris,2º Cuarto,01:54,"YIMGA MOUKOURI, HUGO",Out,U18 Pole France INSEP Paris,,
U18 Next Gen Team Belgrade,U18 Pole France INSEP Paris,2º Cuarto,01:54,"MAHOP, MATTHYS",In,U18 Pole France INSEP Paris,,
U18 Next Gen Team Belgrade,U18 Pole France INSEP Paris,2º Cuarto,01:54,"ELOUMA, JUNIOR",Free Throw In (1/2 - 1 pt),U18 Pole France INSEP Paris,34,37
U18 Next Gen Team Belgrade,U18 Pole France INSEP Paris,2º Cuarto,01:54,"ELOUMA, JUNIOR",Missed Free Throw (0/1 - 0 pt),U18 Pole France INSEP Paris,,
U18 Next Gen Team Belgrade,U18 Pole France INSEP Paris,2º Cuarto,01:54,"ELOUMA, JUNIOR",Foul Drawn (1),U18 Pole France INSEP Paris,,
U18 Next Gen Team Belgrade,U18 Pole France INSEP Paris,2º Cuarto,01:54,"NAJI, AKRAM",Foul (2),U18 Next Gen Team Belgrade,,
U18 Next Gen Team Belgrade,U18 Pole France INSEP Paris,2º Cuarto,02:03,"PRATO, IVAN",Free Throw In (1/2 - 3 pt),U18 Next Gen Team Belgrade,34,36
U18 Next Gen Team Belgrade,U18 Pole France INSEP Paris,2º Cuarto,02:03,"PRATO, IVAN",Missed Free Throw (0/1 - 2 pt),U18 Next Gen Team Belgrade,,
U18 Next Gen Team Belgrade,U18 Pole France INSEP Paris,2º Cuarto,02:03,"TOMANN, KAUR",In,U18 Next Gen Team Belgrade,,
U18 Next Gen Team Belgrade,U18 Pole France INSEP Paris,2º Cuarto,02:03,"STOLBETSKIY, DANIIL",Out,U18 Next Gen Team Belgrade,,
U18 Next Gen Team Belgrade,U18 Pole France INSEP Paris,2º Cuarto,02:03,"PRATO, IVAN",Foul Drawn (1),U18 Next Gen Team Belgrade,,
U18 Next Gen Team Belgrade,U18 Pole France INSEP Paris,2º Cuarto,02:03,"YIMGA MOUKOURI, HUGO",Foul (2),U18 Pole France INSEP Paris,,
U18 Next Gen Team Belgrade,U18 Pole France INSEP Paris,2º Cuarto,02:19,"SOLIMAN, NATHAN",Assist (1),U18 Pole France INSEP Paris,,
U18 Next Gen Team Belgrade,U18 Pole France INSEP Paris,2º Cuarto,02:21,"YIMGA MOUKOURI, HUGO",Two Pointer (4/6 - 9 pt),U18 Pole France INSEP Paris,33,36
U18 Next Gen Team Belgrade,U18 Pole France INSEP Paris,2º Cuarto,02:32,"NAJI, AKRAM",In,U18 Next Gen Team Belgrade,,
U18 Next Gen Team Belgrade,U18 Pole France INSEP Paris,2º Cuarto,02:32,"DEFOUNDOUX, SACHA",Out,U18 Next Gen Team Belgrade,,
U18 Next Gen Team Belgrade,U18 Pole France INSEP Paris,2º Cuarto,02:32,"ELOUMA, JUNIOR",In,U18 Pole France INSEP Paris,,
