local,visitor,period,time,player,action,side,score_home,score_away
U18 EA7 Emporio Armani Milan,U18 Crvena Zvezda Belgrade,1er Cuarto,03:46,"BIKIC, JOVAN",Missed Two Pointer (0/2 - 2 pt),U18 Crvena Zvezda Belgrade,,
U18 EA7 Emporio Armani Milan,U18 Crvena Zvezda Belgrade,1er Cuarto,04:06,"STOJKOVIC, LAZAR",Def Rebound (2),U18 Crvena Zvezda Belgrade,,
U18 EA7 Emporio Armani Milan,U18 Crvena Zvezda Belgrade,1er Cuarto,04:08,"LONATI, ACHILLE",Missed Three Pointer (0/2 - 0 pt),U18 EA7 Emporio Armani Milan,,
U18 EA7 Emporio Armani Milan,U18 Crvena Zvezda Belgrade,1er Cuarto,04:22,,Def Rebound (1),U18 EA7 Emporio Armani Milan,,
U18 EA7 Emporio Armani Milan,U18 Crvena Zvezda Belgrade,1er Cuarto,04:23,"STOJKOVIC, LAZAR",Missed Two Pointer (1/4 - 2 pt),U18 Crvena Zvezda Belgrade,,
U18 EA7 Emporio Armani Milan,U18 Crvena Zvezda Belgrade,1er Cuarto,04:43,"PAVLOVIC, NOVAK",Def Rebound (1),U18 Crvena Zvezda Belgrade,,
U18 EA7 Emporio Armani Milan,U18 Crvena Zvezda Belgrade,1er Cuarto,04:45,"GARAVAGLIA, DIEGO",Missed Three Pointer (1/2 - 6 pt),U18 EA7 Emporio Armani Milan,,
U18 EA7 Emporio Armani Milan,U18 Crvena Zvezda Belgrade,1er Cuarto,04:56,"DJURIC, SAVA",In,U18 Crvena Zvezda Belgrade,,
U18 EA7 Emporio Armani Milan,U18 Crvena Zvezda Belgrade,1er Cuarto,04:56,"NEDELJKOVIC, ALEKSEJ",Out,U18 Crvena Zvezda Belgrade,,
U18 EA7 Emporio Armani Milan,U18 Crvena Zvezda Belgrade,1er Cuarto,04:56,"CORTELLINO, GIOVANNI",Out,U18 EA7 Emporio Armani Milan,,
U18 EA7 Emporio Armani Milan,U18 Crvena Zvezda Belgrade,1er Cuarto,04:56,"YOUSSEF, GUGLIELMO",In,U18 EA7 Emporio Armani Milan,,
U18 EA7 Emporio Armani Milan,U18 Crvena Zvezda Belgrade,1er Cuarto,04:56,"CORTELLINO, GIOVANNI",Foul Drawn (1),U18 EA7 Emporio Armani Milan,,
U18 EA7 Emporio Armani Milan,U18 Crvena Zvezda Belgrade,1er Cuarto,04:56,"NEDELJKOVIC, ALEKSEJ",Foul (2),U18 Crvena Zvezda Belgrade,,
U18 EA7 Emporio Armani Milan,U18 Crvena Zvezda Belgrade,1er Cuarto,04:57,"CORTELLINO, GIOVANNI",Steal (1),U18 EA7 Emporio Armani Milan,,
U18 EA7 Emporio Armani Milan,U18 Crvena Zvezda Belgrade,1er Cuarto,04:58,"PAVLOVIC, NOVAK",Turnover (1),U18 Crvena Zvezda Belgrade,,
U18 EA7 Emporio Armani Milan,U18 Crvena Zvezda Belgrade,1er Cuarto,05:08,"NEDELJKOVIC, ALEKSEJ",Def Rebound (1),U18 Crvena Zvezda Belgrade,,
