period,time,player,action_code,side,score_home,score_away,homeplayer1,homeplayer2,homeplayer3,homeplayer4,homeplayer5,awayplayer1,awayplayer2,awayplayer3,awayplayer4,awayplayer5
1,05:45,"LACHMANOVICH, ARBEL",DREB,U18 Maccabi Tel Aviv,10,13,"AGAMI, ELI","ARTMENKO, GABRIEL","BARAK, ERAN","LACHMANOVICH, ARBEL","SHALMON, IFTAH","CECCATO, MATTIA","GARAVAGLIA, DIEGO","LONATI, ACHILLE","SUIGO, LUIGI","YOUSSEF, GUGLIELMO"
1,05:29,"BARAK, ERAN",3PA,U18 Maccabi Tel Aviv,10,13,"AGAMI, ELI","ARTMENKO, GABRIEL","BARAK, ERAN","LACHMANOVICH, ARBEL","SHALMON, IFTAH","CECCATO, MATTIA","GARAVAGLIA, DIEGO","LONATI, ACHILLE","SUIGO, LUIGI","YOUSSEF, GUGLIELMO"
1,05:27,"SUIGO, LUIGI",DREB,U18 EA7 Emporio Armani Milan,10,13,"AGAMI, ELI","ARTMENKO, GABRIEL","BARAK, ERAN","LACHMANOVICH, ARBEL","SHALMON, IFTAH","CECCATO, MATTIA","GARAVAGLIA, DIEGO","LONATI, ACHILLE","SUIGO, LUIGI","YOUSSEF, GUGLIELMO"
1,05:23,"LONATI, ACHILLE",TOV,U18 EA7 Emporio Armani Milan,10,13,"AGAMI, ELI","ARTMENKO, GABRIEL","BARAK, ERAN","LACHMANOVICH, ARBEL","SHALMON, IFTAH","CECCATO, MATTIA","GARAVAGLIA, DIEGO","LONATI, ACHILLE","SUIGO, LUIGI","YOUSSEF, GUGLIELMO"
1,05:03,"ARTMENKO, GABRIEL",2PM,U18 Maccabi Tel Aviv,12,13,"AGAMI, ELI","ARTMENKO, GABRIEL","BARAK, ERAN","LACHMANOVICH, ARBEL","SHALMON, IFTAH","CECCATO, MATTIA","GARAVAGLIA, DIEGO","KAREM, OMAR","LONATI, ACHILLE","SUIGO, LUIGI"
1,05:01,"SHALMON, IFTAH",AST,U18 Maccabi Tel Aviv,12,13,"AGAMI, ELI","ARTMENKO, GABRIEL","BARAK, ERAN","LACHMANOVICH, ARBEL","SHALMON, IFTAH","CECCATO, MATTIA","GARAVAGLIA, DIEGO","KAREM, OMAR","LONATI, ACHILLE","SUIGO, LUIGI"
1,04:49,"CECCATO, MATTIA",3PM,U18 EA7 Emporio Armani Milan,12,16,"AGAMI, ELI","ARTMENKO, GABRIEL","BARAK, ERAN","LACHMANOVICH, ARBEL","SHALMON, IFTAH","CECCATO, MATTIA","GARAVAGLIA, DIEGO","KAREM, OMAR","LONATI, ACHILLE","SUIGO, LUIGI"
1,04:33,"BARAK, ERAN",3PA,U18 Maccabi Tel Aviv,12,16,"AGAMI, ELI","ARTMENKO, GABRIEL","BARAK, ERAN","LACHMANOVICH, ARBEL","SHALMON, IFTAH","CECCATO, MATTIA","GARAVAGLIA, DIEGO","KAREM, OMAR","LONATI, ACHILLE","SUIGO, LUIGI"
1,04:31,"SUIGO, LUIGI",DREB,U18 EA7 Emporio Armani Milan,12,16,"AGAMI, ELI","ARTMENKO, GABRIEL","BARAK, ERAN","LACHMANOVICH, ARBEL","SHALMON, IFTAH","CECCATO, MATTIA","GARAVAGLIA, DIEGO","KAREM, OMAR","LONATI, ACHILLE","SUIGO, LUIGI"
1,04:28,"AGAMI, ELI",PF,U18 Maccabi Tel Aviv,12,16,"AGAMI, ELI","ARTMENKO, GABRIEL","BARAK, ERAN","LACHMANOVICH, ARBEL","SHALMON, IFTAH","CECCATO, MATTIA","GARAVAGLIA, DIEGO","KAREM, OMAR","LONATI, ACHILLE","SUIGO, LUIGI"
1,04:28,"GARAVAGLIA, DIEGO",PFRec,U18 EA7 Emporio Armani Milan,12,16,"AGAMI, ELI","ARTMENKO, GABRIEL","BARAK, ERAN","LACHMANOVICH, ARBEL","SHALMON, IFTAH","CECCATO, MATTIA","GARAVAGLIA, DIEGO","KAREM, OMAR","LONATI, ACHILLE","SUIGO, LUIGI"
