period,time,player,action_code,side,score_home,score_away,homeplayer1,homeplayer2,homeplayer3,homeplayer4,homeplayer5,awayplayer1,awayplayer2,awayplayer3,awayplayer4,awayplayer5
1,04:43,"KOUAKOU-HEUGUE, NOA",PFRec,U18 Pole France INSEP Paris,13,3,"FAYE, MEISSA","KOUAKOU-HEUGUE, NOA","MASDIEU-REYNAERT, YAEL","NTOWOA, ELIE","YIMGA MOUKOURI, HUGO","FALL, OUMAR","HASSAN, PATRICK","MACHETTI, MARIO","NIANG, CHEICKH","PLACINSCHI, CESARE"
1,04:37,"MASDIEU-REYNAERT, YAEL",TOV,U18 Pole France INSEP Paris,13,3,"FAYE, MEISSA","KOUAKOU-HEUGUE, NOA","MASDIEU-REYNAERT, YAEL","NTOWOA, ELIE","YIMGA MOUKOURI, HUGO","FALL, OUMAR","HASSAN, PATRICK","MACHETTI, MARIO","NIANG, CHEICKH","PLACINSCHI, CESARE"
1,04:35,"HASSAN, PATRICK",STL,U18 Dolomiti Energia Trento,13,3,"FAYE, MEISSA","KOUAKOU-HEUGUE, NOA","MASDIEU-REYNAERT, YAEL","NTOWOA, ELIE","YIMGA MOUKOURI, HUGO","FALL, OUMAR","HASSAN, PATRICK","MACHETTI, MARIO","NIANG, CHEICKH","PLACINSCHI, CESARE"
1,04:31,"PLACINSCHI, CESARE",2PM,U18 Dolomiti Energia Trento,13,5,"FAYE, MEISSA","KOUAKOU-HEUGUE, NOA","MASDIEU-REYNAERT, YAEL","NTOWOA, ELIE","YIMGA MOUKOURI, HUGO","FALL, OUMAR","HASSAN, PATRICK","MACHETTI, MARIO","NIANG, CHEICKH","PLACINSCHI, CESARE"
1,04:29,"HASSAN, PATRICK",AST,U18 Dolomiti Energia Trento,13,5,"FAYE, MEISSA","KOUAKOU-HEUGUE, NOA","MASDIEU-REYNAERT, YAEL","NTOWOA, ELIE","YIMGA MOUKOURI, HUGO","FALL, OUMAR","HASSAN, PATRICK","MACHETTI, MARIO","NIANG, CHEICKH","PLACINSCHI, CESARE"
1,04:20,"MASDIEU-REYNAERT, YAEL",TOV,U18 Pole France INSEP Paris,13,5,"FAYE, MEISSA","KOUAKOU-HEUGUE, NOA","MASDIEU-REYNAERT, YAEL","NTOWOA, ELIE","YIMGA MOUKOURI, HUGO","FALL, OUMAR","HASSAN, PATRICK","MACHETTI, MARIO","NIANG, CHEICKH","PLACINSCHI, CESARE"
1,04:07,"NIANG, CHEICKH",3PA,U18 Dolomiti Energia Trento,13,5,"FAYE, MEISSA","GABRIEL DES BORDES, NATEO","KOUAKOU-HEUGUE, NOA","NTOWOA, ELIE","YIMGA MOUKOURI, HUGO","HASSAN, PATRICK","LUMENA, PRINCE","MACHETTI, MARIO","NIANG, CHEICKH","PLACINSCHI, CESARE"
1,04:04,"KOUAKOU-HEUGUE, NOA",DREB,U18 Pole France INSEP Paris,13,5,"FAYE, MEISSA","GABRIEL DES BORDES, NATEO","KOUAKOU-HEUGUE, NOA","NTOWOA, ELIE","YIMGA MOUKOURI, HUGO","HASSAN, PATRICK","LUMENA, PRINCE","MACHETTI, MARIO","NIANG, CHEICKH","PLACINSCHI, CESARE"
1,03:53,"YIMGA MOUKOURI, HUGO",PF,U18 Pole France INSEP Paris,13,5,"FAYE, MEISSA","GABRIEL DES BORDES, NATEO","KOUAKOU-HEUGUE, NOA","NTOWOA, ELIE","YIMGA MOUKOURI, HUGO","HASSAN, PATRICK","LUMENA, PRINCE","MACHETTI, MARIO","NIANG, CHEICKH","PLACINSCHI, CESARE"
1,03:53,"YIMGA MOUKOURI, HUGO",TOV,U18 Pole France INSEP Paris,13,5,"FAYE, MEISSA","GABRIEL DES BORDES, NATEO","KOUAKOU-HEUGUE, NOA","NTOWOA, ELIE","YIMGA MOUKOURI, HUGO","HASSAN, PATRICK","LUMENA, PRINCE","MACHETTI, MARIO","NIANG, CHEICKH","PLACINSCHI, CESARE"
