period,time,player,action_code,side,score_home,score_away,homeplayer1,homeplayer2,homeplayer3,homeplayer4,homeplayer5,awayplayer1,awayplayer2,awayplayer3,awayplayer4,awayplayer5
1,06:12,"ARTMENKO, GABRIEL",2PM,U18 Maccabi Tel Aviv,6,10,"ARTMENKO, GABRIEL","BARAK, ERAN","GOLD, TAMIR","LACHMANOVICH, ARBEL","SHALMON, IFTAH","FALL, OUMAR","HASSAN, PATRICK","NIANG, CHEICKH","PLACINSCHI, CESARE","TRIGGIANI, TOBIA"
1,06:04,"NIANG, CHEICKH",TOV,U18 Dolomiti Energia Trento,6,10,"ARTMENKO, GABRIEL","BARAK, ERAN","GOLD, TAMIR","LACHMANOVICH, ARBEL","SHALMON, IFTAH","FALL, OUMAR","HASSAN, PATRICK","NIANG, CHEICKH","PLACINSCHI, CESARE","TRIGGIANI, TOBIA"
1,05:49,"BARAK, ERAN",TOV,U18 Maccabi Tel Aviv,6,10,"ARTMENKO, GABRIEL","BARAK, ERAN","GOLD, TAMIR","LACHMANOVICH, ARBEL","SHALMON, IFTAH","FALL, OUMAR","HASSAN, PATRICK","NIANG, CHEICKH","PLACINSCHI, CESARE","TRIGGIANI, TOBIA"
1,05:28,"HASSAN, PATRICK",3PM,U18 Dolomiti Energia Trento,6,13,"ARTMENKO, GABRIEL","BARAK, ERAN","GOLD, TAMIR","LACHMANOVICH, ARBEL","SHALMON, IFTAH","FALL, OUMAR","HASSAN, PATRICK","NIANG, CHEICKH","PLACINSCHI, CESARE","TRIGGIANI, TOBIA"
1,05:20,"LACHMANOVICH, ARBEL",2PM,U18 Maccabi Tel Aviv,8,13,"ARTMENKO, GABRIEL","BARAK, ERAN","GOLD, TAMIR","LACHMANOVICH, ARBEL","SHALMON, IFTAH","FALL, OUMAR","HASSAN, PATRICK","NIANG, CHEICKH","PLACINSCHI, CESARE","TRIGGIANI, TOBIA"
1,05:20,"TRIGGIANI, TOBIA",PF,U18 Dolomiti Energia Trento,8,13,"ARTMENKO, GABRIEL","BARAK, ERAN","GOLD, TAMIR","LACHMANOVICH, ARBEL","SHALMON, IFTAH","FALL, OUMAR","HASSAN, PATRICK","NIANG, CHEICKH","PLACINSCHI, CESARE","TRIGGIANI, TOBIA"
1,05:20,"LACHMANOVICH, ARBEL",PFRecShot,U18 Maccabi Tel Aviv,8,13,"ARTMENKO, GABRIEL","BARAK, ERAN","GOLD, TAMIR","LACHMANOVICH, ARBEL","SHALMON, IFTAH","FALL, OUMAR","HASSAN, PATRICK","NIANG, CHEICKH","PLACINSCHI, CESARE","TRIGGIANI, TOBIA"
1,05:20,"LACHMANOVICH, ARBEL",FTM,U18 Maccabi Tel Aviv,9,13,"ARTMENKO, GABRIEL","BARAK, ERAN","GOLD, TAMIR","LACHMANOVICH, ARBEL","SHALMON, IFTAH","FALL, OUMAR","HASSAN, PATRICK","NIANG, CHEICKH","PLACINSCHI, CESARE","TRIGGIANI, TOBIA"
1,05:08,"FALL, OUMAR",PF,U18 Dolomiti Energia Trento,9,13,"ARTMENKO, GABRIEL","BARAK, ERAN","GOLD, TAMIR","LACHMANOVICH, ARBEL","SHALMON, IFTAH","FALL, OUMAR","HASSAN, PATRICK","NIANG, CHEICKH","PLACINSCHI, CESARE","TRIGGIANI, TOBIA"
1,05:08,"FALL, OUMAR",TOV,U18 Dolomiti Energia Trento,9,13,"ARTMENKO, GABRIEL","BARAK, ERAN","GOLD, TAMIR","LACHMANOVICH, ARBEL","SHALMON, IFTAH","FALL, OUMAR","HASSAN, PATRICK","NIANG, CHEICKH","PLACINSCHI, CESARE","TRIGGIANI, TOBIA"
